Id,Category
5796,7
5797,0
5798,1
5799,6
5800,7
5801,8
5802,5
5803,7
5804,5
5805,9
5806,0
5807,5
5808,3
5809,4
5810,7
5811,1
5812,9
5813,1
5814,0
5815,5
5816,0
5817,0
5818,9
5819,4
5820,0
5821,5
5822,6
5823,8
5824,6
5825,7
5826,7
5827,1
5828,2
5829,5
5830,8
5831,5
5832,9
5833,6
5834,6
5835,5
5836,1
5837,7
5838,6
5839,6
5840,6
5841,0
5842,3
5843,2
5844,0
5845,8
5846,7
5847,3
5848,3
5849,3
5850,7
5851,1
5852,4
5853,6
5854,1
5855,6
5856,9
5857,4
5858,8
5859,3
5860,6
5861,6
5862,6
5863,9
5864,5
5865,6
5866,9
5867,3
5868,8
5869,9
5870,9
5871,0
5872,7
5873,6
5874,1
5875,6
5876,0
5877,3
5878,6
5879,9
5880,5
5881,7
5882,0
5883,4
5884,8
5885,2
5886,9
5887,8
5888,5
5889,5
5890,6
5891,6
5892,1
5893,4
5894,9
5895,8
5896,3
5897,0
5898,8
5899,9
5900,2
5901,9
5902,6
5903,8
5904,8
5905,2
5906,7
5907,8
5908,2
5909,6
5910,2
5911,9
5912,0
5913,6
5914,2
5915,4
5916,3
5917,6
5918,4
5919,5
5920,1
5921,9
5922,4
5923,5
5924,9
5925,8
5926,5
5927,9
5928,3
5929,4
5930,4
5931,5
5932,6
5933,9
5934,1
5935,9
5936,3
5937,4
5938,1
5939,4
5940,4
5941,0
5942,2
5943,6
5944,2
5945,7
5946,9
5947,0
5948,7
5949,1
5950,0
5951,6
5952,9
5953,2
5954,9
5955,9
5956,9
5957,7
5958,0
5959,6
5960,1
5961,0
5962,2
5963,0
5964,6
5965,9
5966,7
5967,1
5968,9
5969,6
5970,0
5971,7
5972,5
5973,6
5974,4
5975,5
5976,1
5977,1
5978,0
5979,3
5980,9
5981,9
5982,0
5983,8
5984,9
5985,2
5986,1
5987,7
5988,1
5989,1
5990,6
5991,8
5992,2
5993,5
5994,8
5995,7
5996,2
5997,4
5998,9
5999,8
6000,0
6001,0
6002,5
6003,8
6004,0
6005,6
6006,9
6007,0
6008,7
6009,8
6010,8
6011,1
6012,6
6013,4
6014,5
6015,4
6016,3
6017,4
6018,2
6019,7
6020,7
6021,9
6022,7
6023,4
6024,1
6025,2
6026,1
6027,5
6028,0
6029,2
6030,3
6031,6
6032,6
6033,6
6034,7
6035,5
6036,2
6037,6
6038,8
6039,8
6040,6
6041,4
6042,1
6043,6
6044,9
6045,2
6046,9
6047,5
6048,0
6049,5
6050,8
6051,4
6052,9
6053,9
6054,9
6055,2
6056,9
6057,6
6058,1
6059,8
6060,1
6061,1
6062,5
6063,5
6064,1
6065,8
6066,9
6067,1
6068,6
6069,7
6070,8
6071,0
6072,2
6073,1
6074,2
6075,1
6076,5
6077,4
6078,1
6079,3
6080,7
6081,9
6082,7
6083,6
6084,7
6085,0
6086,3
6087,6
6088,0
6089,6
6090,7
6091,2
6092,1
6093,9
6094,6
6095,8
6096,6
6097,6
6098,0
6099,9
6100,3
6101,0
6102,7
6103,3
6104,4
6105,8
6106,8
6107,6
6108,6
6109,5
6110,7
6111,6
6112,4
6113,6
6114,5
6115,3
6116,6
6117,1
6118,4
6119,8
6120,0
6121,1
6122,1
6123,9
6124,6
6125,5
6126,9
6127,1
6128,7
6129,0
6130,0
6131,1
6132,7
6133,1
6134,1
6135,4
6136,5
6137,7
6138,8
6139,1
6140,1
6141,1
6142,2
6143,6
6144,2
6145,6
6146,5
6147,6
6148,8
6149,4
6150,2
6151,6
6152,3
6153,9
6154,0
6155,9
6156,1
6157,1
6158,7
6159,9
6160,6
6161,9
6162,3
6163,8
6164,9
6165,6
6166,0
6167,0
6168,9
6169,9
6170,9
6171,1
6172,2
6173,5
6174,7
6175,0
6176,9
6177,8
6178,1
6179,9
6180,7
6181,0
6182,5
6183,9
6184,9
6185,7
6186,8
6187,2
6188,6
6189,8
6190,3
6191,4
6192,8
6193,9
6194,4
6195,4
6196,6
6197,1
6198,6
6199,2
6200,0
6201,2
6202,3
6203,8
6204,5
6205,9
6206,9
6207,5
6208,2
6209,4
6210,5
6211,9
6212,5
6213,3
6214,9
6215,6
6216,5
6217,4
6218,6
6219,8
6220,7
6221,0
6222,6
6223,8
6224,7
6225,1
6226,1
6227,0
6228,4
6229,7
6230,4
6231,8
6232,6
6233,1
6234,0
6235,0
6236,9
6237,3
6238,8
6239,1
6240,1
6241,0
6242,7
6243,1
6244,6
6245,9
6246,8
6247,0
6248,8
6249,1
6250,1
6251,8
6252,3
6253,6
6254,8
6255,1
6256,6
6257,5
6258,9
6259,8
6260,0
6261,6
6262,8
6263,7
6264,6
6265,1
6266,9
6267,6
6268,5
6269,8
6270,7
6271,9
6272,1
6273,5
6274,8
6275,5
6276,3
6277,8
6278,2
6279,0
6280,7
6281,0
6282,7
6283,1
6284,1
6285,9
6286,2
6287,1
6288,0
6289,4
6290,4
6291,2
6292,9
6293,9
6294,8
6295,7
6296,6
6297,0
6298,8
6299,9
6300,8
6301,6
6302,4
6303,3
6304,0
6305,4
6306,7
6307,8
6308,3
6309,6
6310,2
6311,1
6312,5
6313,4
6314,6
6315,4
6316,3
6317,3
6318,0
6319,2
6320,0
6321,9
6322,6
6323,6
6324,6
6325,8
6326,9
6327,7
6328,1
6329,1
6330,0
6331,0
6332,1
6333,1
6334,3
6335,9
6336,1
6337,1
6338,8
6339,8
6340,5
6341,5
6342,3
6343,2
6344,0
6345,3
6346,5
6347,5
6348,7
6349,9
6350,2
6351,5
6352,7
6353,0
6354,9
6355,6
6356,1
6357,5
6358,2
6359,6
6360,0
6361,5
6362,0
6363,4
6364,9
6365,8
6366,5
6367,5
6368,0
6369,6
6370,6
6371,7
6372,5
6373,1
6374,8
6375,1
6376,9
6377,8
6378,9
6379,2
6380,3
6381,6
6382,8
6383,4
6384,7
6385,7
6386,0
6387,9
6388,9
6389,9
6390,7
6391,6
6392,1
6393,9
6394,6
6395,9
6396,8
6397,6
6398,6
6399,9
6400,7
6401,1
6402,8
6403,6
6404,0
6405,8
6406,6
6407,1
6408,6
6409,6
6410,5
6411,1
6412,9
6413,6
6414,7
6415,6
6416,8
6417,3
6418,0
6419,1
6420,6
6421,3
6422,6
6423,0
6424,7
6425,5
6426,6
6427,6
6428,7
6429,9
6430,4
6431,1
6432,7
6433,1
6434,6
6435,5
6436,0
6437,7
6438,5
6439,9
6440,4
6441,2
6442,1
6443,6
6444,8
6445,0
6446,8
6447,8
6448,7
6449,5
6450,7
6451,7
6452,1
6453,6
6454,3
6455,5
6456,3
6457,8
6458,1
6459,1
6460,6
6461,4
6462,3
6463,0
6464,9
6465,7
6466,7
6467,0
6468,5
6469,9
6470,9
6471,8
6472,6
6473,1
6474,8
6475,9
6476,8
6477,4
6478,1
6479,5
6480,7
6481,0
6482,7
6483,5
6484,2
6485,7
6486,7
6487,9
6488,8
6489,4
6490,3
6491,3
6492,1
6493,8
6494,8
6495,0
6496,7
6497,3
6498,3
6499,9
6500,0
6501,3
6502,7
6503,0
6504,5
6505,0
6506,5
6507,2
6508,2
6509,1
6510,5
6511,6
6512,6
6513,3
6514,2
6515,1
6516,4
6517,9
6518,0
6519,9
6520,0
6521,8
6522,5
6523,4
6524,4
6525,1
6526,0
6527,3
6528,9
6529,8
6530,3
6531,6
6532,5
6533,1
6534,8
6535,3
6536,8
6537,6
6538,5
6539,9
6540,6
6541,9
6542,8
6543,1
6544,7
6545,7
6546,8
6547,1
6548,2
6549,8
6550,9
6551,6
6552,5
6553,3
6554,2
6555,5
6556,1
6557,6
6558,1
6559,1
6560,1
6561,6
6562,7
6563,0
6564,3
6565,0
6566,6
6567,7
6568,2
6569,6
6570,1
6571,9
6572,2
6573,9
6574,9
6575,9
6576,1
6577,1
6578,5
6579,7
6580,9
6581,1
6582,9
6583,1
6584,7
6585,8
6586,2
6587,0
6588,0
6589,0
6590,3
6591,6
6592,8
6593,9
6594,6
6595,8
6596,7
6597,5
6598,6
6599,9
6600,6
6601,8
6602,7
6603,2
6604,6
6605,5
6606,9
6607,7
6608,8
6609,5
6610,1
6611,0
6612,0
6613,8
6614,6
6615,0
6616,6
6617,8
6618,7
6619,9
6620,3
6621,5
6622,1
6623,0
6624,5
6625,6
6626,8
6627,7
6628,8
6629,7
6630,8
6631,6
6632,8
6633,9
6634,6
6635,2
6636,6
6637,1
6638,6
6639,6
6640,7
6641,1
6642,5
6643,2
6644,7
6645,6
6646,5
6647,7
6648,5
6649,1
6650,8
6651,7
6652,5
6653,3
6654,9
6655,0
6656,9
6657,4
6658,3
6659,1
6660,7
6661,4
6662,1
6663,0
6664,3
6665,3
6666,7
6667,0
6668,4
6669,6
6670,1
6671,7
6672,7
6673,8
6674,8
6675,4
6676,3
6677,8
6678,9
6679,1
6680,0
6681,5
6682,3
6683,7
6684,5
6685,0
6686,6
6687,1
6688,7
6689,1
6690,1
6691,0
6692,1
6693,5
6694,1
6695,6
6696,8
6697,1
6698,4
6699,7
6700,2
6701,0
6702,7
6703,6
6704,9
6705,0
6706,5
6707,1
6708,7
6709,7
6710,6
6711,8
6712,6
6713,9
6714,0
6715,7
6716,6
6717,4
6718,8
6719,1
6720,0
6721,6
6722,8
6723,7
6724,2
6725,0
6726,5
6727,9
6728,4
6729,9
6730,1
6731,7
6732,0
6733,8
6734,0
6735,6
6736,9
6737,8
6738,0
6739,7
6740,7
6741,4
6742,9
6743,9
6744,9
6745,6
6746,9
6747,9
6748,8
6749,5
6750,6
6751,7
6752,6
6753,0
6754,0
6755,2
6756,2
6757,0
6758,9
6759,2
6760,4
6761,5
6762,5
6763,1
6764,9
6765,8
6766,5
6767,7
6768,2
6769,0
6770,1
6771,9
6772,4
6773,1
6774,6
6775,0
6776,2
6777,1
6778,0
6779,0
6780,4
6781,6
6782,8
6783,6
6784,0
6785,6
6786,5
6787,8
6788,2
6789,7
6790,3
6791,6
6792,2
6793,9
6794,9
6795,0
6796,9
6797,2
6798,6
6799,2
6800,8
6801,1
6802,1
6803,2
6804,4
6805,1
6806,9
6807,5
6808,2
6809,7
6810,8
6811,9
6812,9
6813,4
6814,8
6815,9
6816,9
6817,9
6818,9
6819,0
6820,1
6821,6
6822,1
6823,3
6824,0
6825,6
6826,7
6827,0
6828,8
6829,7
6830,7
6831,3
6832,5
6833,5
6834,7
6835,1
6836,9
6837,3
6838,3
6839,4
6840,1
6841,0
6842,5
6843,7
6844,3
6845,1
6846,7
6847,5
6848,1
6849,6
6850,0
6851,9
6852,8
6853,5
6854,9
6855,6
6856,8
6857,6
6858,9
6859,6
6860,9
6861,1
6862,2
6863,5
6864,6
6865,5
6866,3
6867,9
6868,8
6869,1
6870,3
6871,9
6872,6
6873,5
6874,8
6875,3
6876,7
6877,5
6878,4
6879,6
6880,4
6881,6
6882,7
6883,8
6884,7
6885,2
6886,3
6887,9
6888,0
6889,9
6890,1
6891,9
6892,6
6893,6
6894,7
6895,1
6896,7
6897,1
6898,0
6899,5
6900,8
6901,5
6902,7
6903,1
6904,1
6905,8
6906,9
6907,4
6908,4
6909,5
6910,9
6911,8
6912,5
6913,1
6914,0
6915,4
6916,6
6917,9
6918,5
6919,6
6920,9
6921,6
6922,4
6923,5
6924,2
6925,1
6926,8
6927,5
6928,7
6929,5
6930,0
6931,1
6932,2
6933,0
6934,5
6935,0
6936,6
6937,7
6938,9
6939,3
6940,2
6941,8
6942,2
6943,4
6944,8
6945,5
6946,1
6947,6
6948,5
6949,9
6950,4
6951,1
6952,1
6953,2
6954,6
6955,1
6956,6
6957,9
6958,1
6959,9
6960,9
6961,9
6962,8
6963,7
6964,1
6965,1
6966,2
6967,9
6968,7
6969,3
6970,1
6971,8
6972,8
6973,6
6974,4
6975,6
6976,7
6977,2
6978,5
6979,0
6980,8
6981,1
6982,6
6983,3
6984,3
6985,3
6986,4
6987,1
6988,8
6989,7
6990,8
6991,4
6992,4
6993,2
6994,0
6995,8
6996,6
6997,8
6998,9
6999,6
7000,9
7001,9
7002,8
7003,0
7004,5
7005,7
7006,0
7007,5
7008,7
7009,7
7010,4
7011,4
7012,6
7013,1
7014,8
7015,9
7016,1
7017,1
7018,4
7019,2
7020,7
7021,0
7022,4
7023,6
7024,1
7025,6
7026,9
7027,0
7028,0
7029,2
7030,8
7031,0
7032,7
7033,8
7034,3
7035,6
7036,3
7037,1
7038,2
7039,3
7040,0
7041,5
7042,0
7043,3
7044,3
7045,2
7046,8
7047,7
7048,3
7049,9
7050,1
7051,2
7052,8
7053,1
7054,9
7055,4
7056,1
7057,4
7058,6
7059,8
7060,7
7061,9
7062,9
7063,6
7064,9
7065,1
7066,2
7067,8
7068,3
7069,9
7070,5
7071,6
7072,9
7073,6
7074,6
7075,4
7076,8
7077,9
7078,7
7079,9
7080,3
7081,9
7082,2
7083,4
7084,7
7085,9
7086,5
7087,6
7088,4
7089,8
7090,8
7091,0
7092,0
7093,2
7094,6
7095,7
7096,0
7097,7
7098,2
7099,8
7100,6
7101,9
7102,4
7103,0
7104,1
7105,6
7106,1
7107,5
7108,0
7109,8
7110,9
7111,2
7112,5
7113,1
7114,2
7115,5
7116,9
7117,6
7118,1
7119,8
7120,0
7121,8
7122,9
7123,3
7124,1
7125,6
7126,1
7127,6
7128,1
7129,6
7130,1
7131,5
7132,7
7133,7
7134,4
7135,7
7136,2
7137,5
7138,3
7139,9
7140,7
7141,3
7142,5
7143,4
7144,6
7145,7
7146,4
7147,8
7148,9
7149,9
7150,9
7151,6
7152,9
7153,6
7154,3
7155,1
7156,1
7157,4
7158,6
7159,8
7160,9
7161,8
7162,6
7163,9
7164,5
7165,7
7166,7
7167,6
7168,5
7169,1
7170,6
7171,9
7172,9
7173,9
7174,1
7175,2
7176,5
7177,8
7178,6
7179,4
7180,8
7181,7
7182,3
7183,5
7184,1
7185,0
7186,7
7187,9
7188,0
7189,2
7190,8
7191,9
7192,4
7193,9
7194,8
7195,2
7196,6
7197,1
7198,6
7199,8
7200,6
7201,2
7202,9
7203,9
7204,0
7205,1
7206,8
7207,0
7208,4
7209,1
7210,9
7211,1
7212,3
7213,8
7214,0
7215,8
7216,6
7217,0
7218,4
7219,3
7220,1
7221,5
7222,2
7223,5
7224,4
7225,8
7226,2
7227,8
7228,7
7229,7
7230,3
7231,8
7232,4
7233,1
7234,6
7235,7
7236,7
7237,7
7238,4
7239,7
7240,9
7241,0
7242,0
7243,1
7244,9
7245,0
7246,5
7247,4
7248,7
7249,8
7250,1
7251,6
7252,8
7253,9
7254,9
7255,6
7256,7
7257,8
7258,9
7259,9
7260,2
7261,9
7262,6
7263,0
7264,0
7265,5
7266,6
7267,4
7268,3
7269,0
7270,9
7271,9
7272,1
7273,1
7274,8
7275,0
7276,1
7277,9
7278,8
7279,9
7280,6
7281,0
7282,4
7283,1
7284,6
7285,6
7286,7
7287,7
7288,8
7289,9
7290,6
7291,9
7292,2
7293,1
7294,9
7295,0
7296,0
7297,9
7298,5
7299,6
7300,6
7301,1
7302,4
7303,5
7304,1
7305,1
7306,9
7307,5
7308,9
7309,9
7310,6
7311,0
7312,8
7313,6
7314,6
7315,4
7316,3
7317,7
7318,6
7319,7
7320,9
7321,7
7322,8
7323,4
7324,9
7325,4
7326,6
7327,6
7328,5
7329,6
7330,5
7331,2
7332,4
7333,9
7334,8
7335,5
7336,7
7337,1
7338,1
7339,9
7340,8
7341,1
7342,1
7343,7
7344,6
7345,4
7346,1
7347,6
7348,6
7349,6
7350,7
7351,8
7352,4
7353,0
7354,6
7355,3
7356,8
7357,5
7358,9
7359,2
7360,9
7361,7
7362,5
7363,5
7364,7
7365,2
7366,0
7367,0
7368,3
7369,2
7370,8
7371,1
7372,0
7373,1
7374,6
7375,6
7376,6
7377,3
7378,6
7379,9
7380,3
7381,1
7382,7
7383,1
7384,2
7385,6
7386,0
7387,6
7388,6
7389,4
7390,7
7391,1
7392,0
7393,9
7394,4
7395,3
7396,3
7397,4
7398,5
7399,6
7400,9
7401,6
7402,7
7403,7
7404,1
7405,3
7406,4
7407,9
7408,6
7409,5
7410,7
7411,1
7412,6
7413,8
7414,3
7415,7
7416,3
7417,0
7418,4
7419,0
7420,8
7421,1
7422,0
7423,8
7424,1
7425,1
7426,6
7427,5
7428,1
7429,0
7430,1
7431,1
7432,0
7433,6
7434,8
7435,1
7436,7
7437,1
7438,1
7439,1
7440,3
7441,7
7442,6
7443,5
7444,0
7445,5
7446,5
7447,1
7448,8
7449,8
7450,3
7451,6
7452,0
7453,0
7454,1
7455,4
7456,2
7457,5
7458,4
7459,7
7460,3
7461,1
7462,7
7463,6
7464,0
7465,6
7466,5
7467,2
7468,1
7469,8
7470,1
7471,2
7472,8
7473,9
7474,8
7475,2
7476,2
7477,6
7478,7
7479,5
7480,5
7481,1
7482,0
7483,0
7484,1
7485,7
7486,8
7487,2
7488,4
7489,1
7490,5
7491,1
7492,1
7493,8
7494,0
7495,0
7496,2
7497,1
7498,8
7499,9
7500,4
7501,5
7502,7
7503,9
7504,6
7505,3
7506,7
7507,6
7508,9
7509,6
7510,1
7511,1
7512,9
7513,5
7514,9
7515,9
7516,9
7517,2
7518,4
7519,9
7520,0
7521,1
7522,0
7523,4
7524,2
7525,1
7526,7
7527,3
7528,5
7529,3
7530,7
7531,8
7532,6
7533,0
7534,0
7535,5
7536,3
7537,6
7538,6
7539,0
7540,9
7541,6
7542,7
7543,6
7544,0
7545,6
7546,4
7547,0
7548,3
7549,1
7550,6
7551,6
7552,9
7553,8
7554,4
7555,9
7556,9
7557,7
7558,9
7559,5
7560,0
7561,5
7562,8
7563,7
7564,4
7565,4
7566,8
7567,3
7568,3
7569,1
7570,4
7571,7
7572,1
7573,5
7574,2
7575,4
7576,5
7577,0
7578,6
7579,9
7580,7
7581,0
7582,6
7583,6
7584,1
7585,4
7586,4
7587,9
7588,0
7589,5
7590,8
7591,9
7592,7
7593,8
7594,7
7595,6
7596,0
7597,1
7598,8
7599,6
7600,9
7601,8
7602,7
7603,6
7604,1
7605,6
7606,6
7607,6
7608,1
7609,4
7610,8
7611,8
7612,0
7613,1
7614,7
7615,2
7616,5
7617,3
7618,9
7619,0
7620,0
7621,6
7622,7
7623,0
7624,9
7625,5
7626,6
7627,8
7628,4
7629,0
7630,8
7631,7
7632,3
7633,0
7634,8
7635,8
7636,9
7637,1
7638,8
7639,0
7640,4
7641,8
7642,1
7643,0
7644,6
7645,6
7646,4
7647,7
7648,9
7649,7
7650,8
7651,3
7652,6
7653,9
7654,0
7655,2
7656,7
7657,5
7658,1
7659,3
7660,5
7661,0
7662,0
7663,1
7664,6
7665,0
7666,3
7667,7
7668,2
7669,7
7670,5
7671,1
7672,0
7673,5
7674,7
7675,7
7676,8
7677,9
7678,7
7679,4
7680,9
7681,7
7682,8
7683,7
7684,3
7685,0
7686,6
7687,9
7688,4
7689,4
7690,8
7691,8
7692,7
7693,9
7694,2
7695,9
7696,9
7697,1
7698,1
7699,6
7700,9
7701,6
7702,5
7703,3
7704,8
7705,6
7706,9
7707,9
7708,2
7709,6
7710,8
7711,1
7712,5
7713,1
7714,0
7715,5
7716,9
7717,7
7718,2
7719,7
7720,8
7721,7
7722,6
7723,5
7724,3
7725,2
7726,7
7727,2
7728,1
7729,9
7730,7
7731,7
7732,6
7733,8
7734,9
7735,9
7736,9
7737,9
7738,2
7739,6
7740,6
7741,0
7742,1
7743,0
7744,6
7745,5
7746,8
7747,7
7748,0
7749,7
7750,4
7751,6
7752,5
7753,0
7754,1
7755,6
7756,5
7757,2
7758,8
7759,1
7760,8
7761,8
7762,2
7763,4
7764,8
7765,1
7766,8
7767,3
7768,7
7769,0
7770,8
7771,1
7772,9
7773,1
7774,0
7775,5
7776,2
7777,3
7778,2
7779,6
7780,0
7781,1
7782,3
7783,6
7784,5
7785,1
7786,9
7787,6
7788,3
7789,3
7790,7
7791,6
7792,5
7793,8
7794,8
7795,3
7796,5
7797,8
7798,6
7799,6
7800,5
7801,8
7802,9
7803,0
7804,6
7805,9
7806,8
7807,3
7808,5
7809,9
7810,5
7811,6
7812,8
7813,8
7814,8
7815,8
7816,3
7817,4
7818,6
7819,5
7820,7
7821,8
7822,3
7823,0
7824,0
7825,3
7826,5
7827,5
7828,6
7829,1
7830,6
7831,3
7832,0
7833,5
7834,0
7835,5
7836,7
7837,8
7838,1
7839,8
7840,9
7841,0
7842,9
7843,6
7844,0
7845,6
7846,3
7847,8
7848,9
7849,1
7850,2
7851,7
7852,8
7853,5
7854,4
7855,8
7856,6
7857,8
7858,5
7859,6
7860,2
7861,7
7862,1
7863,6
7864,8
7865,5
7866,7
7867,6
7868,9
7869,0
7870,6
7871,6
7872,7
7873,5
7874,1
7875,9
7876,7
7877,5
7878,6
7879,7
7880,5
7881,8
7882,5
7883,8
7884,6
7885,8
7886,6
7887,7
7888,7
7889,1
7890,5
7891,7
7892,2
7893,1
7894,6
7895,6
7896,0
7897,6
7898,7
7899,9
7900,0
7901,5
7902,7
7903,1
7904,5
7905,6
7906,1
7907,6
7908,1
7909,6
7910,6
7911,4
7912,1
7913,7
7914,0
7915,7
7916,7
7917,7
7918,1
7919,8
7920,5
7921,4
7922,6
7923,6
7924,0
7925,8
7926,6
7927,2
7928,1
7929,0
7930,0
7931,9
7932,6
7933,9
7934,8
7935,6
7936,9
7937,1
7938,6
7939,7
7940,9
7941,3
7942,4
7943,1
7944,7
7945,5
7946,7
7947,7
7948,7
7949,8
7950,4
7951,6
7952,7
7953,5
7954,0
7955,8
7956,8
7957,7
7958,1
7959,5
7960,0
7961,8
7962,1
7963,3
7964,9
7965,9
7966,8
7967,7
7968,5
7969,2
7970,7
7971,0
7972,6
7973,7
7974,6
7975,2
7976,7
7977,4
7978,7
7979,0
7980,3
7981,7
7982,3
7983,7
7984,7
7985,0
7986,9
7987,7
7988,9
7989,2
7990,5
7991,2
7992,5
7993,1
7994,5
7995,7
7996,0
7997,3
7998,9
7999,5
8000,3
8001,9
8002,7
8003,8
8004,9
8005,6
8006,9
8007,4
8008,3
8009,7
8010,6
8011,9
8012,4
8013,6
8014,0
8015,0
8016,9
8017,8
8018,8
8019,0
8020,5
8021,3
8022,3
8023,3
8024,2
8025,6
8026,1
8027,4
8028,1
8029,1
8030,1
8031,9
8032,1
8033,4
8034,7
8035,9
8036,6
8037,7
8038,6
8039,1
8040,5
8041,9
8042,1
8043,7
8044,9
8045,9
8046,5
8047,1
8048,2
8049,4
8050,6
8051,5
8052,5
8053,8
8054,8
8055,1
8056,9
8057,6
8058,1
8059,6
8060,9
8061,1
8062,8
8063,7
8064,3
8065,3
8066,1
8067,4
8068,8
8069,9
8070,0
8071,8
8072,9
8073,6
8074,9
8075,8
8076,8
8077,9
8078,9
8079,9
8080,9
8081,6
8082,9
8083,7
8084,1
8085,9
8086,8
8087,6
8088,8
8089,9
8090,9
8091,1
8092,6
8093,9
8094,7
8095,0
8096,9
8097,8
8098,1
8099,1
8100,9
8101,8
8102,9
8103,6
8104,2
8105,6
8106,8
8107,9
8108,8
8109,1
8110,0
8111,3
8112,3
8113,2
8114,1
8115,1
8116,6
8117,4
8118,0
8119,8
8120,1
8121,6
8122,4
8123,3
8124,4
8125,6
8126,3
8127,3
8128,5
8129,6
8130,8
8131,8
8132,6
8133,3
8134,6
8135,0
8136,8
8137,5
8138,1
8139,9
8140,6
8141,7
8142,7
8143,1
8144,8
8145,9
8146,0
8147,2
8148,5
8149,7
8150,5
8151,6
8152,1
8153,7
8154,4
8155,2
8156,9
8157,4
8158,4
8159,4
8160,8
8161,0
8162,1
8163,6
8164,9
8165,2
8166,0
8167,2
8168,8
8169,9
8170,4
8171,1
8172,9
8173,7
8174,7
8175,1
8176,9
8177,7
8178,7
8179,5
8180,0
8181,8
8182,6
8183,7
8184,1
8185,1
8186,2
8187,6
8188,9
8189,0
8190,0
8191,9
8192,6
8193,5
8194,9
8195,1
8196,1
8197,8
8198,8
8199,5
8200,1
8201,3
8202,4
8203,2
8204,8
8205,8
8206,8
8207,1
8208,5
8209,6
8210,5
8211,8
8212,5
8213,9
8214,6
8215,6
8216,6
8217,6
8218,5
8219,8
8220,7
8221,9
8222,8
8223,7
8224,4
8225,0
8226,7
8227,0
8228,9
8229,5
8230,0
8231,1
8232,1
8233,3
8234,8
8235,0
8236,1
8237,2
8238,9
8239,0
8240,9
8241,1
8242,0
8243,8
8244,1
8245,8
8246,2
8247,9
8248,6
8249,7
8250,8
8251,0
8252,9
8253,2
8254,0
8255,6
8256,8
8257,0
8258,0
8259,5
8260,0
8261,0
8262,7
8263,3
8264,9
8265,2
8266,0
8267,5
8268,2
8269,6
8270,6
8271,9
8272,1
8273,8
8274,7
8275,4
8276,6
8277,4
8278,4
8279,0
8280,9
8281,0
8282,2
8283,3
8284,8
8285,7
8286,0
8287,9
8288,8
8289,0
8290,1
8291,6
8292,7
8293,1
8294,4
8295,9
8296,6
8297,7
8298,3
8299,6
8300,8
8301,8
8302,1
8303,4
8304,0
8305,2
8306,1
8307,8
8308,2
8309,6
8310,6
8311,5
8312,4
8313,9
8314,1
8315,6
8316,0
8317,0
8318,8
8319,8
8320,1
8321,0
8322,3
8323,9
8324,7
8325,1
8326,6
8327,4
8328,3
8329,4
8330,3
8331,0
8332,7
8333,5
8334,7
8335,0
8336,8
8337,5
8338,0
8339,9
8340,6
8341,1
8342,6
8343,5
8344,2
8345,1
8346,6
8347,8
8348,3
8349,6
8350,4
8351,5
8352,9
8353,9
8354,2
8355,7
8356,3
8357,6
8358,2
8359,6
8360,6
8361,1
8362,9
8363,9
8364,5
8365,0
8366,1
8367,4
8368,1
8369,4
8370,0
8371,8
8372,9
8373,1
8374,1
8375,9
8376,0
8377,8
8378,0
8379,0
8380,4
8381,9
8382,4
8383,9
8384,4
8385,7
8386,4
8387,6
8388,6
8389,4
8390,0
8391,8
8392,7
8393,8
8394,7
8395,3
8396,6
8397,2
8398,6
8399,4
8400,2
8401,6
8402,6
8403,6
8404,7
8405,9
8406,7
8407,9
8408,8
8409,5
8410,6
8411,5
8412,5
8413,5
8414,4
8415,1
8416,3
8417,9
8418,0
8419,9
8420,3
8421,1
8422,1
8423,7
8424,6
8425,7
8426,4
8427,8
8428,8
8429,9
8430,2
8431,3
8432,0
8433,1
8434,6
8435,8
8436,4
8437,1
8438,0
8439,2
8440,2
8441,8
8442,4
8443,9
8444,1
8445,6
8446,4
8447,8
8448,7
8449,9
8450,5
8451,6
8452,9
8453,3
8454,9
8455,9
8456,3
8457,0
8458,8
8459,1
8460,2
8461,6
8462,5
8463,9
8464,3
8465,0
8466,0
8467,8
8468,1
8469,9
8470,0
8471,7
8472,4
8473,4
8474,9
8475,7
8476,9
8477,0
8478,1
8479,5
8480,6
8481,0
8482,9
8483,9
8484,0
8485,0
8486,1
8487,7
8488,5
8489,0
8490,6
8491,4
8492,0
8493,6
8494,2
8495,7
8496,4
8497,3
8498,7
8499,6
8500,8
8501,6
8502,2
8503,9
8504,0
8505,2
8506,8
8507,1
8508,8
8509,7
8510,0
8511,7
8512,6
8513,1
8514,1
8515,7
8516,9
8517,3
8518,6
8519,2
8520,8
8521,3
8522,8
8523,8
8524,4
8525,7
8526,6
8527,0
8528,0
8529,0
8530,0
8531,5
8532,7
8533,6
8534,2
8535,6
8536,8
8537,5
8538,9
8539,5
8540,2
8541,8
8542,9
8543,1
8544,5
8545,1
8546,6
8547,8
8548,9
8549,9
8550,3
8551,7
8552,1
8553,0
8554,6
8555,6
8556,5
8557,9
8558,4
8559,4
8560,5
8561,5
8562,2
8563,4
8564,7
8565,1
8566,8
8567,7
8568,1
8569,9
8570,9
8571,6
8572,0
8573,8
8574,0
8575,7
8576,0
8577,8
8578,3
8579,3
8580,5
8581,1
8582,9
8583,1
8584,6
8585,9
8586,2
8587,9
8588,6
8589,1
8590,9
8591,7
8592,0
8593,3
